"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"I saw this tonight with moderate expectations - if Tartan Films have picked up on something and are releasing it the that's generally a good sign, however I'm not normally a fan of Julie Walters, generally disliking her comedy roles (sorry to any fans, but it's a personal thing - I just don't find her funny in comedy).<br /><br />This was magnificent though - a great performance by all, but Grint and Walters are exceptional! Plenty of laughs, plenty of pathos, great timing and a [[wonderfully]] paced film - such a coming of age film wouldn't normally be something I'd expect to like so much but I can't recommend this","I saw this tonight with moderate expectations - if Tartan Films have picked up on something and are releasing it the that's generally a good sign, however I'm not normally a fan of Julie Walters, generally disliking her comedy roles (sorry to any fans, but it's a personal thing - I just don't find her funny in comedy).<br /><br />This was magnificent though - a great performance by all, but Grint and Walters are exceptional! Plenty of laughs, plenty of pathos, great timing and a [[wonderfukly]] paced film - such a coming of age film wouldn't normally be something I'd expect to like so much but I can't recommend this",0.003006577491760254,0.008481085300445557,1.0,1.0,1.0,1792.0,"Failed"
"OK,so this film is NOT very well known,and wasn't very well publicised.I discovered this [[fairly]] brutal gangster gone good movie by complete accident on one of Skys millions of movie channels late on some boring evening,but I'm glad i did!The opening sequence to this film is fantastically comical in a very dark way.This in fact sets what i think is the general tone for the movie.I think a lot of critics and movie fans that have actually seen this film have been a bit unfair to just write it off as a lower budget gangster movie in the Reservoir Dogs vein.OK,so there are undeniable similarities between Thursday and some other","OK,so this film is NOT very well known,and wasn't very well publicised.I discovered this [[faidly]] brutal gangster gone good movie by complete accident on one of Skys millions of movie channels late on some boring evening,but I'm glad i did!The opening sequence to this film is fantastically comical in a very dark way.This in fact sets what i think is the general tone for the movie.I think a lot of critics and movie fans that have actually seen this film have been a bit unfair to just write it off as a lower budget gangster movie in the Reservoir Dogs vein.OK,so there are undeniable similarities between Thursday and some other",0.0008400678634643555,0.0013175606727600098,1.0,1.0,1.0,1635.0,"Failed"
"Great Balls of Fire is the movie you show to someone you really, really hate. It is [[absolute]] torture of the highest rank and is probably used by minions of a foreign power to extract info from captured intelligence agents. I've enjoyed some of Dennis Quaid's performances in the past, but he goes totally over the top in this film. He doesn't so much cross the line, he pole vaults over it, then comes back to jump over and over again. He struts and mugs as if on some incredibly bad acid trip. It's one of those rare performances where you wish you could enter the film and beat the","Great Balls of Fire is the movie you show to someone you really, really hate. It is [[absplute]] torture of the highest rank and is probably used by minions of a foreign power to extract info from captured intelligence agents. I've enjoyed some of Dennis Quaid's performances in the past, but he goes totally over the top in this film. He doesn't so much cross the line, he pole vaults over it, then comes back to jump over and over again. He struts and mugs as if on some incredibly bad acid trip. It's one of those rare performances where you wish you could enter the film and beat the",0.002347290515899658,0.7532020807266235,0.0,1.0,0.0,1438.0,"Successful"
"Leos Carax is brilliant and is one of the best film and camera guys in the business so it should come as no surprise that Pola X is an almost perfect filming of the most gut wrenching [[story]] ever. Seriously. If I could have figured out some way to climb inside my video monitor, I would have thrashed Pierre to within an inch of his life. No one has the right to be that self absorbed and that stupid, both at the same time, except maybe Heathcliff in Emily Bronte's Wuthering Heights. After spending 134 minutes with Pierre, I need a large glass of brandy. Never have I been so","Leos Carax is brilliant and is one of the best film and camera guys in the business so it should come as no surprise that Pola X is an almost perfect filming of the most gut wrenching [[shory]] ever. Seriously. If I could have figured out some way to climb inside my video monitor, I would have thrashed Pierre to within an inch of his life. No one has the right to be that self absorbed and that stupid, both at the same time, except maybe Heathcliff in Emily Bronte's Wuthering Heights. After spending 134 minutes with Pierre, I need a large glass of brandy. Never have I been so",0.22446590662002563,0.9985776543617249,1.0,0.0,1.0,1528.0,"Successful"
"Many years ago I saw this movie (on television maybe?) and [[loved]] it. So I decided to rent it on DVD the other day to see whether it still held up in my estimation. It did. <br /><br />Set in Sydney's notorious King's Cross district (where prostitution, drug abuse and sex stores thrive), it tells the story of ""Jimmy"" (played by Heath Ledger). Jimmy is a young man...maybe late teens or thereabouts, who hasn't had a stable family background. He is on the fringes of society, and works as a 'tout' for a sex club (encouraging people to enter the store). He is aware of an underworld figure called ""Pando"",","Many years ago I saw this movie (on television maybe?) and [[loged]] it. So I decided to rent it on DVD the other day to see whether it still held up in my estimation. It did. <br /><br />Set in Sydney's notorious King's Cross district (where prostitution, drug abuse and sex stores thrive), it tells the story of ""Jimmy"" (played by Heath Ledger). Jimmy is a young man...maybe late teens or thereabouts, who hasn't had a stable family background. He is on the fringes of society, and works as a 'tout' for a sex club (encouraging people to enter the store). He is aware of an underworld figure called ""Pando"",",0.0020032525062561035,0.003997862339019775,1.0,1.0,1.0,1609.0,"Failed"
"Gary Busey is superb in this musical biography. Great singing and excellent soundtrack. The Buddy Holly Story is a much better movie than La Bamba. From reading other comments, there may be some historical inaccuracies. Regardless, it is a fun toe-tapping film, and a [[good]] introduction to Buddy Holly's music.","Gary Busey is superb in this musical biography. Great singing and excellent soundtrack. The Buddy Holly Story is a much better movie than La Bamba. From reading other comments, there may be some historical inaccuracies. Regardless, it is a fun toe-tapping film, and a [[gopd]] introduction to Buddy Holly's music.",0.00031387805938720703,0.000441133975982666,1.0,1.0,1.0,1019.0,"Failed"
"A notorious big budget flop when released. This Robert Altman inspired comedy has some terrific moments and an occasionally inspired cast. Although it goes on to long an loses its focus completely, there are enough funny moments that will keep a curious viewer watching until the end. If you are a fan of character actors and actresses, this will be a treat for you; you will recognize so many terrific little known performers throughout this movie (you may not know their names, but you know their faces), heck even the kid from A Christmas Story turns up in a small part. Rent if from Netflix, if you read this, I","A notorious big budget flop when released. This Robert Altman inspired comedy has some terrific moments and an occasionally inspired cast. Although it goes on to long an loses its focus completely, there are enough funny moments that will keep a curious viewer watching until the end. If you are a fan of character actors and actresses, this will be a treat for you; you will recognize so many terrific little known performers throughout this movie (you may not know their names, but you know their faces), heck even the kid from A Christmas Story turns up in a small part. Rent if from Netflix, if you read this, I",0.549261212348938,0.549261212348938,0.0,0.0,1.0,1.0,"Skipped"
"Although i watched this film by myself(thankfully), i still felt embarrassed while watching it. I was tricked into renting it by the reviews on the front cover, and the bloody/gritty camera stills on the back-which led me to believe it was some sort of documentary. These [[actors]] are laughable throughout the entire film, not convincing at all. The story involves an Italian Australian(?) gang, just fighting other gangs, and then running,fighting,repeat. Supposedly they train extremely hard, which makes them way better than other gangs. For some reason I don't believe that they could actually beat up some of these other guys that are twice their size. I could be wrong...","Although i watched this film by myself(thankfully), i still felt embarrassed while watching it. I was tricked into renting it by the reviews on the front cover, and the bloody/gritty camera stills on the back-which led me to believe it was some sort of documentary. These [[actlrs]] are laughable throughout the entire film, not convincing at all. The story involves an Italian Australian(?) gang, just fighting other gangs, and then running,fighting,repeat. Supposedly they train extremely hard, which makes them way better than other gangs. For some reason I don't believe that they could actually beat up some of these other guys that are twice their size. I could be wrong...",0.0009067058563232422,0.0011347532272338867,0.0,0.0,0.0,1872.0,"Failed"
"Horror films are a curious thing, sometimes they manage to stumble across a formula that works very well, sometimes they try valiantly to tell a worthy story despite time and budget problems, sometimes they're so bad they're actually kinda fun...and sometimes they're ""The Cavern"".<br /><br />A good horror/suspense film should contain vagaries that keep you guessing, they should allow you to be interested in the characters and their motivations so that you actually have some sort of reaction when they die. However, The Cavern chooses instead to introduce elements that work at first, only to be negated by it's own lackluster [[storytelling]].<br /><br />All the characters are completely forgettable and","Horror films are a curious thing, sometimes they manage to stumble across a formula that works very well, sometimes they try valiantly to tell a worthy story despite time and budget problems, sometimes they're so bad they're actually kinda fun...and sometimes they're ""The Cavern"".<br /><br />A good horror/suspense film should contain vagaries that keep you guessing, they should allow you to be interested in the characters and their motivations so that you actually have some sort of reaction when they die. However, The Cavern chooses instead to introduce elements that work at first, only to be negated by it's own lackluster [[storytellijg]].<br /><br />All the characters are completely forgettable and",0.0008398294448852539,0.001085519790649414,0.0,0.0,0.0,2139.0,"Failed"
"Oh boy. Films like this really [[bother]] me. If this movie is supposed to close to truth, then I assume that Rommel knew Hitler for a time before WWII started. In the movie, Rommel mentions how Hitler had changed from before. Well I can't imagine that Rommel wouldn't have known something about Hitler's government policies so Rommel must share some guilt for the German atrocities. With that in mind, I have a problem with a movie that makes Rommel's life at the end a tragic one. He made his choices and we have to feel bad for him? I can't do it. I also can't buy the theory that if","Oh boy. Films like this really [[bothdr]] me. If this movie is supposed to close to truth, then I assume that Rommel knew Hitler for a time before WWII started. In the movie, Rommel mentions how Hitler had changed from before. Well I can't imagine that Rommel wouldn't have known something about Hitler's government policies so Rommel must share some guilt for the German atrocities. With that in mind, I have a problem with a movie that makes Rommel's life at the end a tragic one. He made his choices and we have to feel bad for him? I can't do it. I also can't buy the theory that if",0.0017113089561462402,0.011734604835510254,0.0,0.0,0.0,1362.0,"Failed"
"It seems everyone wants to jump on the bandwagon and say ""Maha Go Go Go""....The word is MACHA........Like ""Mach"".....Pronounced maa - ka""...<br /><br />I grew up with this series in the early 70's here in LA on the late and VERY lamented channel 56...Before that there was Tetsuwan Atomu (Astro Boy), dating from 1963 on ol' KHJ TV. Astro Boy was the first TV example of anime we got here in the states...I was into anime as a kid and followed it until the late 80's when, by then it'd become a series of badly animated ""talking heads"", a phenomenon which has only gotten worse. 'Nuff said.<br /><br />As for","It seems everyone wants to jump on the bandwagon and say ""Maha Go Go Go""....The word is MACHA........Like ""Mach"".....Pronounced maa - ka""...<br /><br />I grew up with this series in the early 70's here in LA on the late and VERY lamented channel 56...Before that there was Tetsuwan Atomu (Astro Boy), dating from 1963 on ol' KHJ TV. Astro Boy was the first TV example of anime we got here in the states...I was into anime as a kid and followed it until the late 80's when, by then it'd become a series of badly animated ""talking heads"", a phenomenon which has only gotten worse. 'Nuff said.<br /><br />As for",0.998119592666626,0.998119592666626,0.0,0.0,1.0,1.0,"Skipped"
"This movie was an amazing tribute to whoever has gone through this type of pain and suffering. The acting wasn't the greatest, I'll admit that, but it was [[passionate]] about it's message, sending people into prisons without so much as an attorney or some type of trial is cruel and unusual. They even had a damn trial for Saddam, so why doesn't every suspected terrorist have some type of fair and justified trial or hearing as to why they were tagged in the first place? I'm getting off the movie, but I think it's worthy to note about this sick, twisted idea the government has. The movie's way of telling","This movie was an amazing tribute to whoever has gone through this type of pain and suffering. The acting wasn't the greatest, I'll admit that, but it was [[pasisonate]] about it's message, sending people into prisons without so much as an attorney or some type of trial is cruel and unusual. They even had a damn trial for Saddam, so why doesn't every suspected terrorist have some type of fair and justified trial or hearing as to why they were tagged in the first place? I'm getting off the movie, but I think it's worthy to note about this sick, twisted idea the government has. The movie's way of telling",0.0020512938499450684,0.3547847270965576,1.0,1.0,1.0,1538.0,"Failed"
"North And South (1985): Patrick Swayze, James Read, Lesley Anne Down, Wendy Kilbourne, Terri Garber, Kirstie Alley, Genie Francis, Phillip Casnoff, Jean Simmons, John Stockwell, Lewis Smith, David Carradine, Inga Swenson, Jonathan Frakes, Wendy Fulton, Erica Gimpel, Tony Frank, Jim Metzler, Olivia Cole, Andy Stahl, William Ostrander, George Stanford Brown, Robert Mitchum, Morgain Fairchild, Johnny Cash, Hal Holbrook, Gene Kelly, David Ogden Stiers, John Anderson, Lee Bergere, Olivia De Havilland, Elizabeth Taylor, Forest Whitaker, Robert Jones, ....Director Richard T. Heffron, Teleplay...Paul F. Edwards, Patricia Green, Douglas Heyes, Kathleen A. Shelley.<br /><br />[[Based]] on John Jake's successful paperback novels ""North and South"", ""Love and War"" and ""Heaven and Hell"", this was","North And South (1985): Patrick Swayze, James Read, Lesley Anne Down, Wendy Kilbourne, Terri Garber, Kirstie Alley, Genie Francis, Phillip Casnoff, Jean Simmons, John Stockwell, Lewis Smith, David Carradine, Inga Swenson, Jonathan Frakes, Wendy Fulton, Erica Gimpel, Tony Frank, Jim Metzler, Olivia Cole, Andy Stahl, William Ostrander, George Stanford Brown, Robert Mitchum, Morgain Fairchild, Johnny Cash, Hal Holbrook, Gene Kelly, David Ogden Stiers, John Anderson, Lee Bergere, Olivia De Havilland, Elizabeth Taylor, Forest Whitaker, Robert Jones, ....Director Richard T. Heffron, Teleplay...Paul F. Edwards, Patricia Green, Douglas Heyes, Kathleen A. Shelley.<br /><br />[[BaDsed]] on John Jake's successful paperback novels ""North and South"", ""Love and War"" and ""Heaven and Hell"", this was",0.02551734447479248,0.9205178618431091,1.0,0.0,1.0,2856.0,"Successful"
"There was a lot of hype of this movie and the commercials made it seem like it would be [[great]]. Sadly, like Bring It On 2, Bring It On 3 shamed glory of the original Bring It On. There is shameless stereotyping throughout the film. The lines given to the actors were humiliating for all the races involved in the film. The performance of Hayden Panattiere was sub-par both in terms of acting and cheerleading. There were several scenes in which I literally cringed because I was embarrassed for the cast because the scene (lines, plot, etc) were just so stupid. My recommendation to the makers of any future Bring","There was a lot of hype of this movie and the commercials made it seem like it would be [[greqt]]. Sadly, like Bring It On 2, Bring It On 3 shamed glory of the original Bring It On. There is shameless stereotyping throughout the film. The lines given to the actors were humiliating for all the races involved in the film. The performance of Hayden Panattiere was sub-par both in terms of acting and cheerleading. There were several scenes in which I literally cringed because I was embarrassed for the cast because the scene (lines, plot, etc) were just so stupid. My recommendation to the makers of any future Bring",0.0013829469680786133,0.0017951726913452148,0.0,0.0,0.0,1715.0,"Failed"
"Did this gem go direct to video? Fabulous art direction. Mood that never misses a beat. The [[Truman]] Show meets Metropolis. An excellent cast. I've never seen Laura Dern better, and Bill Macy is always fabulous. Same said for David Paymer, and Meat Loaf. This is just an incredible film.","Did this gem go direct to video? Fabulous art direction. Mood that never misses a beat. The [[TrIuman]] Show meets Metropolis. An excellent cast. I've never seen Laura Dern better, and Bill Macy is always fabulous. Same said for David Paymer, and Meat Loaf. This is just an incredible film.",0.0020083189010620117,0.0025030970573425293,1.0,1.0,1.0,835.0,"Failed"
"I found Dominion to be a [[lousy]] attempt to continue the success of the story. The original movie was a story about evil, and how it can infiltrate our lives.<br /><br />Schrader's version is lacking in evil. Viewers do not get an overwhelming sense of dread, fear, or even foreboding. Harlin's version offers evident evil, shows violations of the church's sanctity, and builds a convincing story that is plausible, given Father Merrin's background. Schrader's story leaves one wondering exactly what happened. Dominion does not evoke the emotions of the viewers to empathize with Father Merrin, and leaves the viewer wondering exactly why he was troubled in the first place.<br /><br","I found Dominion to be a [[lCousy]] attempt to continue the success of the story. The original movie was a story about evil, and how it can infiltrate our lives.<br /><br />Schrader's version is lacking in evil. Viewers do not get an overwhelming sense of dread, fear, or even foreboding. Harlin's version offers evident evil, shows violations of the church's sanctity, and builds a convincing story that is plausible, given Father Merrin's background. Schrader's story leaves one wondering exactly what happened. Dominion does not evoke the emotions of the viewers to empathize with Father Merrin, and leaves the viewer wondering exactly why he was troubled in the first place.<br /><br",0.0011647343635559082,0.9977579116821289,0.0,1.0,0.0,2218.0,"Successful"
"Axel Nordman (Cassavetes) shows up on the New York dockyards looking for a job, but with a hidden past. He gets one on condition that he pay a kick back to surly crew boss Jack Warden. While there, he strikes up a friendship with black man Sydney Poitier that unfortunately leads to a gut-wrenching moral dilemma for a man who, we learn, typically runs from his problems.<br /><br />The movie looks like Oscar winner On the Waterfront, feels like On the Waterfront, and most [[importantly]], plays much like that 1954 Kazan production. However, its racial theme is ground-breaking for the time. The black Poitier and the white Cassavetes are treated","Axel Nordman (Cassavetes) shows up on the New York dockyards looking for a job, but with a hidden past. He gets one on condition that he pay a kick back to surly crew boss Jack Warden. While there, he strikes up a friendship with black man Sydney Poitier that unfortunately leads to a gut-wrenching moral dilemma for a man who, we learn, typically runs from his problems.<br /><br />The movie looks like Oscar winner On the Waterfront, feels like On the Waterfront, and most [[impotrantly]], plays much like that 1954 Kazan production. However, its racial theme is ground-breaking for the time. The black Poitier and the white Cassavetes are treated",0.02652806043624878,0.9942903518676758,1.0,0.0,1.0,1947.0,"Successful"
"Certainly when I saw this movie at HBO, I was bit erratic in following the plot, but it catches my attention when seeing Dustin Hoffman in it. Honestly I'm not enthralled watching old movies, but then in the long run it changes my point of view. Seeing this [[stirring]] film made me experience once again couching at my seat not noticing my tears suddenly roll down my cheek, and then after, let loose a heavy sigh in realizing the impact of what I've just witness. Kramer vs Kramer was indeed one of the best classical drama movies I've witnessed for a long time that even I, myself couldn't imagine how","Certainly when I saw this movie at HBO, I was bit erratic in following the plot, but it catches my attention when seeing Dustin Hoffman in it. Honestly I'm not enthralled watching old movies, but then in the long run it changes my point of view. Seeing this [[storring]] film made me experience once again couching at my seat not noticing my tears suddenly roll down my cheek, and then after, let loose a heavy sigh in realizing the impact of what I've just witness. Kramer vs Kramer was indeed one of the best classical drama movies I've witnessed for a long time that even I, myself couldn't imagine how",0.0005503296852111816,0.00486522912979126,1.0,1.0,1.0,1545.0,"Failed"
"This was a movie I came across by accident. I was flipping through and saw it was on Showtime so I watched it. Now i [[watch]] it at least once a month. This is a movie that is filled with symbols that might cause some people to trash it. Don't listen to people that hate this movie, if they want an action movie with expensive f/x they should have rented a movie that promises them. If you are in the mood for a good sci-fi, i highly recommend. If purchasing on DVD I recommend the Alliance Atlantic edition of the film, it contains many more extras than the Dimension Films","This was a movie I came across by accident. I was flipping through and saw it was on Showtime so I watched it. Now i [[wartch]] it at least once a month. This is a movie that is filled with symbols that might cause some people to trash it. Don't listen to people that hate this movie, if they want an action movie with expensive f/x they should have rented a movie that promises them. If you are in the mood for a good sci-fi, i highly recommend. If purchasing on DVD I recommend the Alliance Atlantic edition of the film, it contains many more extras than the Dimension Films",0.007157444953918457,0.9799002408981323,1.0,0.0,1.0,1384.0,"Successful"
"I first saw the movie a couple of years ago and was totally and utterly impressed but its sensuality. It is one of the most [[touching]] films I have ever seen, though it might appear a little bit pretentious and artificial - too much beautiful, if you will. Anyway, one thing is for sure - the camera man has done a great job - each picture deserves to be cut off the film and displayed as a separate peace of art, comparable to the Chirico's or Bernard Buffet's paintings.<br /><br />The music forms a perfect background for the story, especially U2's one played between the first and the second novels","I first saw the movie a couple of years ago and was totally and utterly impressed but its sensuality. It is one of the most [[tluching]] films I have ever seen, though it might appear a little bit pretentious and artificial - too much beautiful, if you will. Anyway, one thing is for sure - the camera man has done a great job - each picture deserves to be cut off the film and displayed as a separate peace of art, comparable to the Chirico's or Bernard Buffet's paintings.<br /><br />The music forms a perfect background for the story, especially U2's one played between the first and the second novels",0.00036704540252685547,0.0011116862297058105,1.0,1.0,1.0,1628.0,"Failed"
"This is yet another pseudo-intellectual ""let's make the Nazis look real bad"" [[movie]]. The Nazis were pretty bad, no doubt - most of already know that. However, that does not necessarily make every movie on the theme good. A Discovery Channel presentation of ""The Wannsee Conference"" would have been much more interesting. <br /><br />""Conspiracy"" falls on its ass between two categories: documentary and drama. It doesn't cut it as a documentary, the movie is too ""staged"" and the presentation too ""common"". It doesn't cut it as a drama, the characters are too shallow and conflicts too easily ""solved"".<br /><br />Another thing is the tagline: ""One Of The Greatest Crimes","This is yet another pseudo-intellectual ""let's make the Nazis look real bad"" [[move]]. The Nazis were pretty bad, no doubt - most of already know that. However, that does not necessarily make every movie on the theme good. A Discovery Channel presentation of ""The Wannsee Conference"" would have been much more interesting. <br /><br />""Conspiracy"" falls on its ass between two categories: documentary and drama. It doesn't cut it as a documentary, the movie is too ""staged"" and the presentation too ""common"". It doesn't cut it as a drama, the characters are too shallow and conflicts too easily ""solved"".<br /><br />Another thing is the tagline: ""One Of The Greatest Crimes",0.0012999773025512695,0.0018970966339111328,0.0,0.0,0.0,1850.0,"Failed"
"A great gangster flick, with brilliant performances by well-known actors with great action scenes? [[Well]], not this one.<br /><br />It's rather amazing to see such a wide cast of well-known actors, that have many good movies in their filmographies in such a movie, without doubt this may be one of the worst they could possibly appear in.<br /><br />First of all, the plot is as you'd expect it from your average gangster biography, nothing new, nothing fancy in it. The way it is told makes the movie look a LOT longer than it is (when i thought the two hours should be almost over, i was quite surprised that only","A great gangster flick, with brilliant performances by well-known actors with great action scenes? [[Wrll]], not this one.<br /><br />It's rather amazing to see such a wide cast of well-known actors, that have many good movies in their filmographies in such a movie, without doubt this may be one of the worst they could possibly appear in.<br /><br />First of all, the plot is as you'd expect it from your average gangster biography, nothing new, nothing fancy in it. The way it is told makes the movie look a LOT longer than it is (when i thought the two hours should be almost over, i was quite surprised that only",0.00191497802734375,0.16941291093826294,0.0,0.0,0.0,1505.0,"Failed"
"Shame, is a [[Swedish]] film in Swedish with English subtitles. The film is about a husband and wife named Jan, and Eva. They live on an island working as farmers. There is a war going on and soldiers start attacking people on the island. Once the war subsides a little Jan, and Eva are arrested as going along with the opposite side. Once released even more trouble ensues and the film shows how two ordinary people will act in a situation of war and life or death. Winner of The CEC Award for Best Foreign Film at The Cinema Writers Circle Awards, The Guldbagge Award for Best Actress (Liv Ullman,","Shame, is a [[Swrdish]] film in Swedish with English subtitles. The film is about a husband and wife named Jan, and Eva. They live on an island working as farmers. There is a war going on and soldiers start attacking people on the island. Once the war subsides a little Jan, and Eva are arrested as going along with the opposite side. Once released even more trouble ensues and the film shows how two ordinary people will act in a situation of war and life or death. Winner of The CEC Award for Best Foreign Film at The Cinema Writers Circle Awards, The Guldbagge Award for Best Actress (Liv Ullman,",0.010860264301300049,0.997283399105072,1.0,0.0,1.0,1668.0,"Successful"
"I think it's about 3 years ago when I saw this movie. Accidentally I revisited the info-site for it here and immediately I felt good again! I remembered seeing this movie and loving life again! It showed me I could find love and what-do-you-know?? I have a boyfriend for a year and a half now and love is [[definitely]] there..","I think it's about 3 years ago when I saw this movie. Accidentally I revisited the info-site for it here and immediately I felt good again! I remembered seeing this movie and loving life again! It showed me I could find love and what-do-you-know?? I have a boyfriend for a year and a half now and love is [[definitfly]] there..",0.0004960298538208008,0.0011523962020874023,1.0,1.0,1.0,829.0,"Failed"
"[[Awful]]!<br /><br />Despite the good performance of Ed Harris, Diane Kruger, and the strong budget (the reason for the 3 stars), the movie is by far the worst I saw about a composer, and the worst edition of a masterpiece of music. I agree with some fictional stuff to upgrade a biography, that otherwise couldn't be so ""charming"". This was done in AMADEUS with best results, but this B copy here is a flaw. Beethoven had a strong personality, but was a sensible artist. Here in this movie however, he looks much more as Mike Tyson! I wonder also, whether despite his deafness, he heard all the whisperings in the","[[Asful]]!<br /><br />Despite the good performance of Ed Harris, Diane Kruger, and the strong budget (the reason for the 3 stars), the movie is by far the worst I saw about a composer, and the worst edition of a masterpiece of music. I agree with some fictional stuff to upgrade a biography, that otherwise couldn't be so ""charming"". This was done in AMADEUS with best results, but this B copy here is a flaw. Beethoven had a strong personality, but was a sensible artist. Here in this movie however, he looks much more as Mike Tyson! I wonder also, whether despite his deafness, he heard all the whisperings in the",0.0007799863815307617,0.0008714795112609863,0.0,0.0,0.0,1696.0,"Failed"
"I thought this film was [[excellent]], quirky and different to the usual run of the mill 'disengaged cop catching serial killer' film. Kiefer Sutherland was brilliant as usual - I really don't think I have seen anything that he has done where he has not acted brilliantly. The dialogue was funny at times lightening the mood, and the plot engaging. Thanks to other reviewers for showing the link with Alice in Wonderland - I hadn't picked up on those. I would recommend this film to anyone who is a fan of Kiefer Sutherlands (as I am) and to anyone who wants to watch an entertaining film for a couple of","I thought this film was [[exellent]], quirky and different to the usual run of the mill 'disengaged cop catching serial killer' film. Kiefer Sutherland was brilliant as usual - I really don't think I have seen anything that he has done where he has not acted brilliantly. The dialogue was funny at times lightening the mood, and the plot engaging. Thanks to other reviewers for showing the link with Alice in Wonderland - I hadn't picked up on those. I would recommend this film to anyone who is a fan of Kiefer Sutherlands (as I am) and to anyone who wants to watch an entertaining film for a couple of",0.00039464235305786133,0.0011191964149475098,1.0,1.0,1.0,1692.0,"Failed"
"It starts off pretty well, with the accident and the decision not to return to LA. But everything falls into place too quickly. There is a decent plot twist towards the end, but so many scenes that don't make sense. Randy (played by Brian Austin Green) comes home angry and ready to confront people and he takes the time to put on the club, when he parks his car in front of his house in the middle of nowhere? I don't want to spoil it, for anyone who does decide to see it, but the last 45 minutes are [[ridiculous]]. Even the acting, which wasn't bad early on, turns bad","It starts off pretty well, with the accident and the decision not to return to LA. But everything falls into place too quickly. There is a decent plot twist towards the end, but so many scenes that don't make sense. Randy (played by Brian Austin Green) comes home angry and ready to confront people and he takes the time to put on the club, when he parks his car in front of his house in the middle of nowhere? I don't want to spoil it, for anyone who does decide to see it, but the last 45 minutes are [[rodiculous]]. Even the acting, which wasn't bad early on, turns bad",0.00078582763671875,0.0010535120964050293,0.0,0.0,0.0,1325.0,"Failed"
"[[solid]] documentary about edgey kids who first surf then skate in the face of the american dream. sadly some of the youngest and most gifted succumb to the lure of drugs while others become slaves to the crass marketing of their go for broke instincts. few come out on top. but the die is cast and fruit of it all is the new national pastime, skateboarding (the New York Times notes that ""it was once considered a snub to authority. Now, however, skateboarding has its own summer camps, video games, magazines [actually it always had these] and corporate sponsors."") commercialism co-opts another kid birthed cultural node.","[[soild]] documentary about edgey kids who first surf then skate in the face of the american dream. sadly some of the youngest and most gifted succumb to the lure of drugs while others become slaves to the crass marketing of their go for broke instincts. few come out on top. but the die is cast and fruit of it all is the new national pastime, skateboarding (the New York Times notes that ""it was once considered a snub to authority. Now, however, skateboarding has its own summer camps, video games, magazines [actually it always had these] and corporate sponsors."") commercialism co-opts another kid birthed cultural node.",0.0022051334381103516,0.9982706904411316,1.0,0.0,1.0,1800.0,"Successful"
"A montage prologue, quite obviously manufactured by the blessed maniacs who actually chose to distribute this thing, tries to convince us that the [[comic]] impact of this staggeringly incompetent bit of nothing is entirely deliberate. Don't you believe it: this is to Lloyd Kaufman as Andy Warhol is to Herschel Gordon Lewis. It is so thoroughgoing in its project of torturing its hypothetical audience that it seems like some kind of misanthropic negationist art installation, only it can't be because it is so completely bereft of self-consciousness. As obnoxious and ugly as ""Things"" or ""Frozen Scream"", this manages to up the ante by recycling itself with a maddeningly bald insistence","A montage prologue, quite obviously manufactured by the blessed maniacs who actually chose to distribute this thing, tries to convince us that the [[cpmic]] impact of this staggeringly incompetent bit of nothing is entirely deliberate. Don't you believe it: this is to Lloyd Kaufman as Andy Warhol is to Herschel Gordon Lewis. It is so thoroughgoing in its project of torturing its hypothetical audience that it seems like some kind of misanthropic negationist art installation, only it can't be because it is so completely bereft of self-consciousness. As obnoxious and ugly as ""Things"" or ""Frozen Scream"", this manages to up the ante by recycling itself with a maddeningly bald insistence",0.0010362863540649414,0.0014078021049499512,0.0,0.0,0.0,2359.0,"Failed"
"I didn't catch Gilmore Girls when it first came out, so still doing some catch-up on the first season. I read through most of the users comments and For the negative ones, I have to ask, what show are you watching??<br /><br />[[This]] show is a classic, great lines, characters and good acting. And best of all, NOT your standard formula show always with an occasional twist to the story. There are probably more women who see themselves reflected in the Lorelai/Emily relationship then in the Lorelai/Rory relationship. The people and storylines are not PC but they are real!!<br /><br />If you find the dialogue annoying, I suggest you tape","I didn't catch Gilmore Girls when it first came out, so still doing some catch-up on the first season. I read through most of the users comments and For the negative ones, I have to ask, what show are you watching??<br /><br />[[Thos]] show is a classic, great lines, characters and good acting. And best of all, NOT your standard formula show always with an occasional twist to the story. There are probably more women who see themselves reflected in the Lorelai/Emily relationship then in the Lorelai/Rory relationship. The people and storylines are not PC but they are real!!<br /><br />If you find the dialogue annoying, I suggest you tape",0.00034105777740478516,0.0007804632186889648,1.0,1.0,1.0,1587.0,"Failed"
